feat-count,application,laptop,cpu,gpu,storage,ram,battery,score
5,WiFi Performance - TCP,Microsoft Surface Pro 3,Core i5-4300U,HD4400,256GB SSD,8GB,42Wh,262
5,WiFi Performance - TCP,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB SSD,8GB,45Wh,237
5,WiFi Performance - TCP,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,217
5,WiFi Performance - TCP,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB SSD,8GB,38Wh,172
5,WiFi Performance - TCP,Microsoft Surface Pro 2,Core i5-4200U,HD4400,256GB SSD,8GB,42Wh,160
5,WiFi Performance - TCP,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB SSD,4GB,55Wh,140.88
5,x264 HD 5.x,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,95.04
5,x264 HD 5.x,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,88.06
5,x264 HD 5.x,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,71.7
5,x264 HD 5.x,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB SSD,16GB,70Wh,70.65
5,x264 HD 5.x,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB SSD,16GB,46Wh,69.63
5,x264 HD 5.x,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB SSD,12GB,60Wh,68.81
5,x264 HD 5.x,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,68.66
5,x264 HD 5.x,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB SSD,8GB,47.5Wh,65.03
5,x264 HD 5.x,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB SSD,8GB,70Wh,61.6
5,x264 HD 5.x,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,59.15
5,x264 HD 5.x,Alienware 17,Core i7-4800MQ,GTX 780M,256GB SSD,16GB,87Wh,56.85
5,x264 HD 5.x,iBuyPower M1771 (MSI GS70),Core i7-4700HQ,GTX 765M,256GB SSD,16GB,64Wh,53.11
5,x264 HD 5.x,Razer Blade 14,Core i7-4702HQ,GTX 765M,256GB SSD,8GB,70Wh,49.04
5,x264 HD 5.x,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,37.65
5,x264 HD 5.x,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,37.48
5,x264 HD 5.x,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB SSD,8GB,46Wh,34.96
5,x264 HD 5.x,HP ZBook 14,Core i7-4600U,FirePro M4100 1GB GDDR5 + HD 4600,256GB SSD,16GB DDR3L,50Wh,33.53
5,x264 HD 5.x,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB SSD,8GB,46Wh,32.38
5,x264 HD 5.x,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB SSD,8GB,50Wh,32.22
5,x264 HD 5.x,Dell XPS 13 (9343) QHD+,Core i5-5200U,,256GB SSD,8GB Dual Chanel,52Wh,30.12
5,x264 HD 5.x,Dell XPS 12,Core i7-3517U,HD 4000,256GB SSD,8GB,47Wh,29.83
5,x264 HD 5.x,Acer Aspire S7-391-9886,Core i7-3517U,HD 4000,256GB SSD,6GB,36Wh,29.67
5,x264 HD 5.x,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB SSD,16GB,55Wh,29.58
5,x264 HD 5.x,Acer Aspire S7-392 (Haswell ULT),Core i7-4500U,HD 4400,256GB SSD,8GB,46Wh,28.4
5,x264 HD 5.x,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB SSD,4GB,55Wh,27.48
5,x264 HD 5.x,Toshiba Kirabook,Core i7-3537U,HD 4000,256GB SSD,8GB,52Wh,26.93
5,x264 HD 5.x,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB SSD,8GB,38Wh,25.2
5,x264 HD 5.x,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB SSD,8GB,45Wh,24.55
5,x264 HD 5.x,Dell XPS 13 (Q1 2013),Core i5-3337U,HD 4000,256GB SSD,8GB,47Wh,23.29
5,x264 HD 5.x,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB SSD,8GB,44Wh,21.07
5,x264 HD 5.x,AMD Kabini (SSD),A4-5000M,8830M,256GB SSD,4GB,48Wh,12.73
5,x264 HD 5.x,Clevo P870DM2 (Mythlogic Phobos 8716),Core i7-6700K,GTX 1080 8GB,256GB SSD,16GB,82Wh,19.51
5,x264 HD 5.x,Clevo P750ZM,Core i7-4790K,GTX 980M 8GB,256GB SSD,16GB,82Wh,17.89
5,x264 HD 5.x,ASUS GL502VS,Core i7-6700HQ,GTX 1070,256GB SSD,16GB,62Wh,15.03
5,x264 HD 5.x,Razer Blade 14 (Early 2015),Core i7-4720HQ,GTX 970M,256GB SSD,16GB,70Wh,14.6
5,x264 HD 5.x,ASUS G751JY,Core i7-4720HQ,GTX 980M,256GB SSD,24GB,90Wh,14.23
5,x264 HD 5.x,Alienware 17,Core i7-4800MQ,GTX 780M,256GB SSD,16GB,87Wh,13.89
5,x264 HD 5.x,Lenovo Yoga C930,Core i7-8550U,UHD 620,256GB SSD,12GB,60Wh,13.85
5,x264 HD 5.x,Microsoft Surface Laptop 3 15 Core i7,Core i7-1065G7,Iris Plus,256GB SSD,16GB,46Wh,13.1
5,x264 HD 5.x,Microsoft Surface Laptop 2,Core i7-8650U,UHD 620,256GB SSD,8GB,47.5Wh,12.79
5,x264 HD 5.x,Razer Blade 14,Core i7-4702HQ,GTX 765M,256GB SSD,8GB,70Wh,12.74
5,x264 HD 5.x,Razer Blade 14 (Early 2014),Core i7-4702HQ,GTX 870M,256GB SSD,8GB,70Wh,12.54
5,x264 HD 5.x,iBuyPower M1771 (MSI GS70),Core i7-4700HQ,GTX 765M,256GB SSD,16GB,64Wh,12.33
5,x264 HD 5.x,Microsoft Surface Pro 6,Core i5-8250U,Intel UHD 620,256GB SSD,8GB,48Wh,11.82
5,x264 HD 5.x,Microsoft Surface Pro 4,Core i5-6300U,HD 520,256GB SSD,8GB,39Wh,7.17
5,x264 HD 5.x,Microsoft Surface Book Core i5,Core i5-6300U,HD 520,256GB SSD,8GB,70Wh,7.16
5,x264 HD 5.x,Acer Aspire S7-393 (Broadwell ULT),Core i7-5500U,HD 5500,256GB SSD,8GB,46Wh,6.25
5,x264 HD 5.x,Lenovo ThinkPad T450s,Core i5-5300U,HD 5500,256GB SSD,8GB,46Wh,6.16
5,x264 HD 5.x,HP ZBook 14,Core i7-4600U,FirePro M4100 1GB GDDR5 + HD 4600,256GB SSD,16GB DDR3L,50Wh,5.91
5,x264 HD 5.x,Dell XPS 13 (9343) QHD+,Core i5-5200U,,256GB SSD,8GB Dual Chanel,52Wh,5.73
5,x264 HD 5.x,Toshiba Kirabook,Core i7-3537U,HD 4000,256GB SSD,8GB,52Wh,5.6
5,x264 HD 5.x,Acer Aspire S7-391-9886,Core i7-3517U,HD 4000,256GB SSD,6GB,36Wh,5.55
5,x264 HD 5.x,Dell XPS 12,Core i7-3517U,HD 4000,256GB SSD,8GB,47Wh,5.51
5,x264 HD 5.x,HP Spectre Folio,Core i7-8500Y,UHD 615,256GB SSD,16GB,55Wh,5.45
5,x264 HD 5.x,Acer Aspire S7-392 (Haswell ULT),Core i7-4500U,HD 4400,256GB SSD,8GB,46Wh,5.25
5,x264 HD 5.x,Lenovo Yoga 2 Pro,Core i5-4200U,HD4400,256GB SSD,4GB,55Wh,5.18
5,x264 HD 5.x,Dell XPS 13 (Q1 2013),Core i5-3337U,HD 4000,256GB SSD,8GB,47Wh,5.01
5,x264 HD 5.x,Chuwi AeroBook,Intel Core m3-6Y30,Intel HD 515,256GB SSD,8GB,38Wh,4.85
5,x264 HD 5.x,ASUS Zenbook UX305,Core M-5Y10,HD 5300,256GB SSD,8GB,45Wh,4.59
5,x264 HD 5.x,Acer Aspire R 13,Core i7-5500U,HD 5500,256GB SSD,8GB,50Wh,4.25
5,x264 HD 5.x,Lenovo Yoga 3 Pro,Core M-5Y71,HD5300,256GB SSD,8GB,44Wh,3.58
5,x264 HD 5.x,AMD Kabini (SSD),A4-5000M,8830M,256GB SSD,4GB,48Wh,2.92
5,Battery Life 2013 - Light,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,216
5,Battery Life 2013 - Light Normalized,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,4.15
5,Bioshock Infinite - Enthusiast,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,53.7
5,Bioshock Infinite - Mainstream,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,98.8
5,Bioshock Infinite - Value,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,154.9
5,Cinebench R11.5 - Multi-Threaded Benchmark,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,7.17
5,Cinebench R11.5 - Single-Threaded Benchmark,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,1.56
5,Display - Black Levels,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,0.349
5,Display - Contrast Ratio,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,908
5,Display - GMB Accuracy,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,3.65
5,Display - Grayscale Accuracy,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,3.21
5,Display - Max Brightness,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,317
5,Display - Saturation Accuracy,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,3.27
5,Display - White Point,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,6044
5,Futuremark 3DMark 11,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,7177
5,Futuremark 3DMark Cloud Gate,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,17077
5,Futuremark 3DMark Fire Strike,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,4412
5,Futuremark 3DMark Sky Diver,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,14651
5,Metro: Last Light - Mainstream,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,52.5
5,Metro: Last Light - Value,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,98
5,PCMark 7 (2013),MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,6154
5,PCMark 8 - Creative,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,3782
5,PCMark 8 - Home,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,3262
5,PCMark 8 - Storage,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,4963
5,PCMark 8 - Work,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,3992
5,Tomb Raider - Enthusiast,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,36.1
5,Tomb Raider - Mainstream,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,94.5
5,Tomb Raider - Value,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,214
5,WiFi Performance - TCP,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,382.3
5,x264 HD 5.x,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,69.14
5,x264 HD 5.x,MSI GS60 2PE Ghost Pro 3K,Core i7-4710HQ,GTX 870M 3GB GDDR5 + HD 4600,256GB SSD + 1TB HDD,16GB DDR3L,52Wh,14.14
5,Cinebench R11.5 - Multi-Threaded Benchmark,HP Envy 14 Spectre,Core i7-3667U,HD 4000,2x128GB SSD,4GB,56Wh,2.92
5,Cinebench R11.5 - Single-Threaded Benchmark,HP Envy 14 Spectre,Core i7-3667U,HD 4000,2x128GB SSD,4GB,56Wh,1.3
5,Futuremark 3DMark 11,HP Envy 14 Spectre,Core i7-3667U,HD 4000,2x128GB SSD,4GB,56Wh,597
5,Cinebench R11.5 - Multi-Threaded Benchmark,Acer Aspire S5-391,Core i7-3517U,HD 4000,2x128GB SSD RAID 0,4GB,35Wh,2.7
5,Cinebench R11.5 - Single-Threaded Benchmark,Acer Aspire S5-391,Core i7-3517U,HD 4000,2x128GB SSD RAID 0,4GB,35Wh,1.23
5,Futuremark 3DMark 11,Acer Aspire S5-391,Core i7-3517U,HD 4000,2x128GB SSD RAID 0,4GB,35Wh,640
5,Battery Life 2013 - Light,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,295
5,Battery Life 2013 - Light Normalized,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,4.1
5,Bioshock Infinite - Enthusiast,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,19.4
5,Bioshock Infinite - Mainstream,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,34.1
5,Bioshock Infinite - Value,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,59.1
5,Cinebench R11.5 - Multi-Threaded Benchmark,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,5.62
5,Cinebench R11.5 - Single-Threaded Benchmark,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,1.28
5,Futuremark 3DMark 11,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,2346
5,Futuremark 3DMark Cloud Gate,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,9155
5,Futuremark 3DMark Fire Strike,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,1571
5,PCMark 7 (2013),ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,5327
5,Tomb Raider - Enthusiast,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,11.6
5,Tomb Raider - Mainstream,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,40.7
5,Tomb Raider - Value,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,74.8
5,x264 HD 5.x,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,54.89
5,x264 HD 5.x,ASUS Zenbook UX51VZ,Core i7-3612QM,GT650M + HD4000,2x128GBGB SSD,8GB,72Wh,10.56
5,Cinebench R11.5 - Multi-Threaded Benchmark,Clevo X7200 (480M SLI),Core i7-980X,GTX 480M SLI,2x256GB C300 SSDs,12GB,78Wh,8.56
5,Cinebench R11.5 - Single-Threaded Benchmark,Clevo X7200 (480M SLI),Core i7-980X,GTX 480M SLI,2x256GB C300 SSDs,12GB,78Wh,1.21
5,Cinebench R11.5 - Multi-Threaded Benchmark,Alienware M18x R2,Core i7-3820QM,GTX 680M SLI,2x256GB SSD in RAID 0,16GB,97Wh,7.07
5,Cinebench R11.5 - Single-Threaded Benchmark,Alienware M18x R2,Core i7-3820QM,GTX 680M SLI,2x256GB SSD in RAID 0,16GB,97Wh,1.54
5,Futuremark 3DMark 11,Alienware M18x R2,Core i7-3820QM,GTX 680M SLI,2x256GB SSD in RAID 0,16GB,97Wh,10011
5,Cinebench R11.5 - Multi-Threaded Benchmark,ASUS G73SW,Core i7-2630QM,GTX 460M,2x500GB HDD,8GB,75Wh,5.05
5,Cinebench R11.5 - Multi-Threaded Benchmark,Toshiba Qosmio X775,Core i7-2630QM,GTX 560M Optimus,2x500GB HDD,6GB,48Wh,5.02
5,Cinebench R11.5 - Multi-Threaded Benchmark,ASUS G73Jw,Core i7-740QM,GTX 460M,2x500GB HDD,8GB,75Wh,3.19
5,Cinebench R11.5 - Single-Threaded Benchmark,ASUS G73SW,Core i7-2630QM,GTX 460M,2x500GB HDD,8GB,75Wh,1.15
5,Cinebench R11.5 - Single-Threaded Benchmark,ASUS G73Jw,Core i7-740QM,GTX 460M,2x500GB HDD,8GB,75Wh,0.95
5,Futuremark 3DMark 11,Toshiba Qosmio X775,Core i7-2630QM,GTX 560M Optimus,2x500GB HDD,6GB,48Wh,2005
5,Futuremark 3DMark 11,ASUS G73SW,Core i7-2630QM,GTX 460M,2x500GB HDD,8GB,75Wh,1848
5,Cinebench R11.5 - Multi-Threaded Benchmark,MSI GT680R,Core i7-2630QM,GTX 460M,2x500GB RAID0 HDD,8GB,87Wh,4.73
5,Cinebench R11.5 - Single-Threaded Benchmark,MSI GT680R,Core i7-2630QM,GTX 460M,2x500GB RAID0 HDD,8GB,87Wh,1.11
5,Futuremark 3DMark 11,MSI GT680R,Core i7-2630QM,GTX 460M,2x500GB RAID0 HDD,8GB,87Wh,1916
5,Cinebench R11.5 - Multi-Threaded Benchmark,MSI GT680R (Initial Version),Core i7-2630QM,GTX 460M,2x500GB WD Black RAID0,8GB,87Wh,4.92
5,Cinebench R11.5 - Single-Threaded Benchmark,MSI GT680R (Initial Version),Core i7-2630QM,GTX 460M,2x500GB WD Black RAID0,8GB,87Wh,1.15
5,Cinebench R11.5 - Multi-Threaded Benchmark,Alienware M18x (GTX 580M),Core i7-2920XM OC,GTX 580M,2x750GB HDD,16GB,97Wh,6.83
5,Cinebench R11.5 - Multi-Threaded Benchmark,Alienware M18x (GTX 580M SLI),Core i7-2920XM OC,GTX 580M SLI,2x750GB HDD,16GB,97Wh,6.81
5,Futuremark 3DMark 11,Alienware M18x (GTX 580M SLI),Core i7-2920XM OC,GTX 580M SLI,2x750GB HDD,16GB,97Wh,6114
5,Futuremark 3DMark 11,Alienware M18x (GTX 580M),Core i7-2920XM OC,GTX 580M,2x750GB HDD,16GB,97Wh,3406
5,Cinebench R11.5 - Multi-Threaded Benchmark,Alienware M18x (HD 6990M CF),Core i7-2920XM OC,HD 6990M CF,2x750GB HDD in RAID 0,16GB,97Wh,6.82
5,Cinebench R11.5 - Multi-Threaded Benchmark,Alienware M18x (HD 6990M),Core i7-2920XM OC,HD 6990M,2x750GB HDD in RAID 0,16GB,97Wh,6.8
5,Futuremark 3DMark 11,Alienware M18x (HD 6990M CF),Core i7-2920XM OC,HD 6990M CF,2x750GB HDD in RAID 0,16GB,97Wh,6509
5,Futuremark 3DMark 11,Alienware M18x (HD 6990M),Core i7-2920XM OC,HD 6990M,2x750GB HDD in RAID 0,16GB,97Wh,3510
5,Battery Charge Time,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,140
5,Battery Life 2013 - Light,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,295
5,Battery Life 2013 - Light Normalized,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,3.51
5,Battery Life 2016 - Web,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,395
5,Battery Life 2016 - Web - Normalized,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,4.7
5,Battery Life Movie Playback,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,288
5,Battery Life Tesseract,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,2.02
5,Bioshock Infinite - Enthusiast,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,168.81
5,Cinebench R11.5 - Multi-Threaded Benchmark,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,12.76
5,Cinebench R11.5 - Single-Threaded Benchmark,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,1.98
5,Cinebench R15 - Single-Threaded Benchmark,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,175.12
5,Cinebench R15 - Multi-Threaded Benchmark,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,987.97
5,Cinebench R20 - Multi-Threaded Benchmark,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,1922.71
5,Cinebench R20 - Single-Threaded Benchmark,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,416.87
5,Civilization VI Enthusiast,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,129
5,Display - Black Levels,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,0.27
5,Display - Contrast Ratio,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,1214
5,Display - GMB Accuracy,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,4.44
5,Display - Grayscale Accuracy,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,5.54
5,Display - Max Brightness,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,331
5,Display - Saturation Accuracy,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,4.92
5,Dota 2 Reborn - Enthusiast,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,148.4
5,Futuremark 3DMark Cloud Gate,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,32436
5,Futuremark 3DMark Fire Strike,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,16201
5,Futuremark 3DMark Sky Diver,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,36448
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,194.5
5,GFXBench 5.0 Aztec Ruins High 1440p Offscreen,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,194.5
5,GFXBench 5.0 Aztec Ruins Normal 1080p Offscreen,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,470.4
5,Google Octane 2.0,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,37543
5,Mozilla Kraken 1.1,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,1137.1
5,PCMark 10 - Digital Content Creation,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,7935
5,PCMark 10 - Productivity,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,7127
5,PCMark 10 - Overall,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,5733
5,PCMark 8 - Creative,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,5848
5,PCMark 8 - Home,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,4965
5,PCMark 8 - Work,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,5631
5,Rise of the Tomb Raider - Enthusiast,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,135.1
5,Shadow of Mordor - Enthusiast,Acer Predator Triton 500,Core i7-8750H,RTX 2080 Max-Q,1 TB SSD,32 GB,84 Wh,157.07
